eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,20120002,2024110712513808515,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513808515,0,5915,20,20,0,0,50,36.730096,127.439728,103.674680,26,26,0,335,0xecd7da74
1,31,20120002,2024110712513813525,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513813525,0,5915,20,20,0,0,50,36.730096,127.439728,103.674224,27,27,0,335,0x224b16da
1,31,20120002,2024110712513818535,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513818535,0,5915,20,20,0,0,50,36.730096,127.439728,103.673880,28,28,0,335,0x85d53830
1,31,20120002,2024110712513823546,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513823546,0,5915,20,20,0,0,50,36.730096,127.439728,103.673744,29,29,0,335,0xc96b1f82
1,31,20120002,2024110712513828557,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513828557,0,5915,20,20,0,0,50,36.730096,127.439728,103.673360,30,30,0,335,0x14f66aa9
1,31,20120002,2024110712513833568,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513833568,0,5915,20,20,0,0,50,36.730096,127.439728,103.673344,31,31,0,335,0x20ab77ed
1,31,20120002,2024110712513838580,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513838580,0,5915,20,20,0,0,50,36.730096,127.439728,103.673000,32,32,0,335,0xd80d5dbe
1,31,20120002,2024110712513843590,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513843590,0,5915,20,20,0,0,50,36.730096,127.439728,103.672664,33,33,0,335,0x897d6d8f
1,31,20120002,2024110712513848600,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513848600,0,5915,20,20,0,0,50,36.730096,127.439728,103.672112,34,34,0,335,0x6241f9be
1,31,20120002,2024110712513853610,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513853610,0,5915,20,20,0,0,50,36.730096,127.439728,103.671824,35,35,0,335,0x50ff7d33
1,31,20120002,2024110712513858621,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513858621,0,5915,20,20,0,0,50,36.730096,127.439728,103.671720,36,36,0,335,0x84f6ecf
1,31,20120002,2024110712513863633,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513863633,0,5915,20,20,0,0,50,36.730096,127.439728,103.671184,37,37,0,335,0xa2261b2d
1,31,20120002,2024110712513868644,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513868644,0,5915,20,20,0,0,50,36.730096,127.439728,103.670568,38,38,0,335,0x5f0f3535
1,31,20120002,2024110712513873655,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513873655,0,5915,20,20,0,0,50,36.730096,127.439728,103.670272,39,39,0,335,0xc65aac8f
1,31,20120002,2024110712513878665,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513878665,0,5915,20,20,0,0,50,36.730096,127.439728,103.670096,40,40,0,335,0x86640eda
1,31,20120002,2024110712513883676,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513883676,0,5915,20,20,0,0,50,36.730096,127.439728,103.669720,41,41,0,335,0x2ad5d2d1
1,31,20120002,2024110712513888687,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513888687,0,5915,20,20,0,0,50,36.730096,127.439728,103.669344,42,42,0,335,0xd7155974
1,31,20120002,2024110712513893697,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513893697,0,5915,20,20,0,0,50,36.730096,127.439728,103.668688,43,43,0,335,0x717e7ef1
1,31,20120002,2024110712513898706,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513898706,0,5915,20,20,0,0,50,36.730096,127.439728,103.668240,44,44,0,335,0xb452151d
1,31,20120002,2024110712513903715,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513903715,0,5915,20,20,0,0,50,36.730096,127.439728,103.667680,45,45,0,335,0x128e4cb8
