eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,20120002,2024110712413232700,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413232700,0,5915,20,20,0,0,50,36.729964,127.440136,105.665336,57,57,0,101,0x27f91813
1,31,20120002,2024110712413237730,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413237730,0,5915,20,20,0,0,50,36.729964,127.440136,105.665272,58,58,0,101,0xf4eb82cb
1,31,20120002,2024110712413242759,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413242759,0,5915,20,20,0,0,50,36.729964,127.440136,105.665336,59,59,0,101,0x8e5f68f0
1,31,20120002,2024110712413247774,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413247774,0,5915,20,20,0,0,50,36.729964,127.440136,105.665344,60,60,0,101,0xed26fa94
1,31,20120002,2024110712413252785,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413252785,0,5915,20,20,0,0,50,36.729964,127.440136,105.665472,61,61,0,101,0x7ceb33c8
1,31,20120002,2024110712413257813,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413257813,0,5915,20,20,0,0,50,36.729964,127.440136,105.665608,62,62,0,101,0xae72aa04
1,31,20120002,2024110712413262826,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413262826,0,5915,20,20,0,0,50,36.729964,127.440136,105.665680,63,63,0,101,0x6681901f
1,31,20120002,2024110712413267857,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413267857,0,5915,20,20,0,0,50,36.729964,127.440136,105.665744,64,64,0,101,0x47f58591
1,31,20120002,2024110712413272869,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413272869,0,5915,20,20,0,0,50,36.729964,127.440136,105.665768,65,65,0,101,0xd338b25d
1,31,20120002,2024110712413277878,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413277878,0,5915,20,20,0,0,50,36.729964,127.440136,105.665672,66,66,0,101,0x5e3766e7
1,31,20120002,2024110712413282889,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413282889,0,5915,20,20,0,0,50,36.729964,127.440136,105.665768,67,67,0,101,0x1c3f50d1
1,31,20120002,2024110712413287898,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413287898,0,5915,20,20,0,0,50,36.729964,127.440136,105.665760,68,68,0,101,0xa2d7d206
1,31,20120002,2024110712413292907,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413292907,0,5915,20,20,0,0,50,36.729964,127.440136,105.665704,69,69,0,101,0x7511f883
1,31,20120002,2024110712413297917,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413297917,0,5915,20,20,0,0,50,36.729964,127.440136,105.665560,70,70,0,101,0xa6dc974d
1,31,20120002,2024110712413302926,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413302926,0,5915,20,20,0,0,50,36.729964,127.440136,105.665640,71,71,0,101,0xc9c1592
1,31,20120002,2024110712413307937,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413307937,0,5915,20,20,0,0,50,36.729964,127.440136,105.665528,72,72,0,101,0xfbb0ca16
1,31,20120002,2024110712413312949,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413312949,0,5915,20,20,0,0,50,36.729964,127.440136,105.665680,73,73,0,101,0xa14c94bb
1,31,20120002,2024110712413317961,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413317961,0,5915,20,20,0,0,50,36.729964,127.440136,105.665616,74,74,0,101,0x68f4e6
1,31,20120002,2024110712413322973,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413322973,0,5915,20,20,0,0,50,36.729964,127.440136,105.665584,75,75,0,101,0x14071f08
1,31,20120002,2024110712413327984,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413327984,0,5915,20,20,0,0,50,36.729964,127.440136,105.665664,76,76,0,101,0xa031af05
1,31,20120002,2024110712413332996,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413332996,0,5915,20,20,0,0,50,36.729964,127.440136,105.665720,77,77,0,101,0x79c3d751
1,31,20120002,2024110712413338008,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413338008,0,5915,20,20,0,0,50,36.729964,127.440136,105.665664,78,78,0,101,0x75e1b641
1,31,20120002,2024110712413343020,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413343020,0,5915,20,20,0,0,50,36.729964,127.440136,105.665600,79,79,0,101,0xfe21749e
1,31,20120002,2024110712413348031,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413348031,0,5915,20,20,0,0,50,36.729964,127.440136,105.665496,80,80,0,101,0x7e9bc301
1,31,20120002,2024110712413353043,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413353043,0,5915,20,20,0,0,50,36.729964,127.440136,105.665560,81,81,0,101,0x7170cd8e
1,31,20120002,2024110712413358054,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413358054,0,5915,20,20,0,0,50,36.729964,127.440136,105.665424,82,82,0,101,0x78ab127c
1,31,20120002,2024110712413363063,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413363063,0,5915,20,20,0,0,50,36.729964,127.440136,105.665464,83,83,0,101,0x39999423
1,31,20120002,2024110712413368071,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413368071,0,5915,20,20,0,0,50,36.729964,127.440136,105.665432,84,84,0,101,0x436b462
1,31,20120002,2024110712413373082,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413373082,0,5915,20,20,0,0,50,36.729964,127.440136,105.665680,85,85,0,101,0x6ec890a2
1,31,20120002,2024110712413378112,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413378112,0,5915,20,20,0,0,50,36.729964,127.440136,105.665600,86,86,0,101,0xf4ff7493
1,31,20120002,2024110712413383124,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413383124,0,5915,20,20,0,0,50,36.729964,127.440136,105.665736,87,87,0,101,0x564aa615
1,31,20120002,2024110712413388154,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413388154,0,5915,20,20,0,0,50,36.729964,127.440136,105.665872,88,88,0,101,0x6480bddd
1,31,20120002,2024110712413393167,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413393167,0,5915,20,20,0,0,50,36.729964,127.440136,105.665696,89,89,0,101,0x78c236b
1,31,20120002,2024110712413398196,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413398196,0,5915,20,20,0,0,50,36.729964,127.440136,105.665720,90,90,0,101,0x596923ee
1,31,20120002,2024110712413403207,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413403207,0,5915,20,20,0,0,50,36.729964,127.440136,105.665752,91,91,0,101,0x65c57f04
1,31,20120002,2024110712413408216,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413408216,0,5915,20,20,0,0,50,36.729964,127.440136,105.665856,92,92,0,101,0x26b44388
1,31,20120002,2024110712413413225,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413413225,0,5915,20,20,0,0,50,36.729964,127.440136,105.665776,93,93,0,101,0x5559aa5c
1,31,20120002,2024110712413418234,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413418234,0,5915,20,20,0,0,50,36.729964,127.440136,105.665320,94,94,0,101,0xa80cf0fe
1,31,20120002,2024110712413423244,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413423244,0,5915,20,20,0,0,50,36.729964,127.440136,105.665080,95,95,0,101,0x61358c5a
1,31,20120002,2024110712413428273,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413428273,0,5915,20,20,0,0,50,36.729964,127.440136,105.664720,96,96,0,101,0xbc1bca67
1,31,20120002,2024110712413433286,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413433286,0,5915,20,20,0,0,50,36.729964,127.440136,105.664232,97,97,0,101,0x3ee30336
1,31,20120002,2024110712413438316,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413438316,0,5915,20,20,0,0,50,36.729964,127.440136,105.664064,98,98,0,101,0x8f5f1cc0
1,31,20120002,2024110712413443328,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413443328,0,5915,20,20,0,0,50,36.729964,127.440136,105.663744,99,99,0,101,0x64967ac7
1,31,20120002,2024110712413448358,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413448358,0,5915,20,20,0,0,50,36.729964,127.440136,105.663576,100,100,0,101,0x15dc903e
1,31,20120002,2024110712413453372,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413453372,0,5915,20,20,0,0,50,36.729964,127.440136,105.663616,101,1,0,101,0x61a2dc95
1,31,20120002,2024110712413458384,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413458384,0,5915,20,20,0,0,50,36.729964,127.440136,105.663288,102,2,0,101,0xa870fe21
1,31,20120002,2024110712413463398,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413463398,0,5915,20,20,0,0,50,36.729964,127.440136,105.663192,103,3,0,101,0xca2cf08d
1,31,20120002,2024110712413468427,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413468427,0,5915,20,20,0,0,50,36.729964,127.440136,105.662976,104,4,0,101,0xbf23c792
1,31,20120002,2024110712413473440,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413473440,0,5915,20,20,0,0,50,36.729964,127.440136,105.663040,105,5,0,101,0x6cf05fa3
1,31,20120002,2024110712413478469,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413478469,0,5915,20,20,0,0,50,36.729964,127.440136,105.663040,106,6,0,101,0xb3adebec
1,31,20120002,2024110712413483481,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413483481,0,5915,20,20,0,0,50,36.729964,127.440136,105.662752,107,7,0,101,0x2f363a7e
1,31,20120002,2024110712413488511,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413488511,0,5915,20,20,0,0,50,36.729964,127.440136,105.662880,108,8,0,101,0x24488be0
1,31,20120002,2024110712413493524,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413493524,0,5915,20,20,0,0,50,36.729964,127.440136,105.662720,109,9,0,101,0xfc3c6762
1,31,20120002,2024110712413498553,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413498553,0,5915,20,20,0,0,50,36.729964,127.440136,105.662416,110,10,0,101,0x55df7ca4
1,31,20120002,2024110712413503566,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413503566,0,5915,20,20,0,0,50,36.729964,127.440136,105.662184,111,11,0,101,0xfd35048f
1,31,20120002,2024110712413508596,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413508596,0,5915,20,20,0,0,50,36.729964,127.440136,105.662144,112,12,0,101,0x79421892
1,31,20120002,2024110712413513607,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413513607,0,5915,20,20,0,0,50,36.729964,127.440136,105.661640,113,13,0,101,0xfde7b91d
1,31,20120002,2024110712413518618,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413518618,0,5915,20,20,0,0,50,36.729964,127.440136,105.661504,114,14,0,101,0xc876ae13
1,31,20120002,2024110712413523627,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413523627,0,5915,20,20,0,0,50,36.729964,127.440136,105.661464,115,15,0,101,0xd39a53eb
1,31,20120002,2024110712413528637,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413528637,0,5915,20,20,0,0,50,36.729964,127.440136,105.661200,116,16,0,101,0xb79a2da0
1,31,20120002,2024110712413533646,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413533646,0,5915,20,20,0,0,50,36.729964,127.440136,105.661096,117,17,0,101,0x34bc80fb
1,31,20120002,2024110712413538655,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413538655,0,5915,20,20,0,0,50,36.729964,127.440136,105.660848,118,18,0,101,0x665b6073
1,31,20120002,2024110712413543664,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413543664,0,5915,20,20,0,0,50,36.729964,127.440136,105.660752,119,19,0,101,0xc78c3956
1,31,20120002,2024110712413548672,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413548672,0,5915,20,20,0,0,50,36.729964,127.440136,105.660792,120,20,0,101,0x1ca3f8c1
1,31,20120002,2024110712413553680,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413553680,0,5915,20,20,0,0,50,36.729964,127.440136,105.660920,121,21,0,101,0x1fa58fe5
1,31,20120002,2024110712413558689,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413558689,0,5915,20,20,0,0,50,36.729964,127.440136,105.660808,122,22,0,101,0x2cd886de
1,31,20120002,2024110712413563696,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413563696,0,5915,20,20,0,0,50,36.729964,127.440136,105.660656,123,23,0,101,0x7028eb8e
1,31,20120002,2024110712413568727,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413568727,0,5915,20,20,0,0,50,36.729964,127.440136,105.660536,124,24,0,101,0xa1046f51
1,31,20120002,2024110712413573739,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413573739,0,5915,20,20,0,0,50,36.729964,127.440136,105.660368,125,25,0,101,0xe0dbc7fe
1,31,20120002,2024110712413578769,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413578769,0,5915,20,20,0,0,50,36.729964,127.440136,105.660488,126,26,0,101,0x642d6dc0
1,31,20120002,2024110712413583781,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413583781,0,5915,20,20,0,0,50,36.729964,127.440136,105.660464,127,27,0,101,0x89a38e47
1,31,20120002,2024110712413588811,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413588811,0,5915,20,20,0,0,50,36.729964,127.440136,105.660424,128,28,0,101,0xf6179e7c
1,31,20120002,2024110712413593824,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413593824,0,5915,20,20,0,0,50,36.729964,127.440136,105.660560,129,29,0,101,0x37636b1a
1,31,20120002,2024110712413598853,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413598853,0,5915,20,20,0,0,50,36.729964,127.440136,105.660496,130,30,0,101,0xd08c1a29
1,31,20120002,2024110712413603865,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413603865,0,5915,20,20,0,0,50,36.729964,127.440136,105.660608,131,31,0,101,0x367ad2a1
1,31,20120002,2024110712413608876,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413608876,0,5915,20,20,0,0,50,36.729964,127.440136,105.660600,132,32,0,101,0x7822d3ac
1,31,20120002,2024110712413613888,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413613888,0,5915,20,20,0,0,50,36.729964,127.440136,105.660432,133,33,0,101,0x903610a3
1,31,20120002,2024110712413618899,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413618899,0,5915,20,20,0,0,50,36.729964,127.440136,105.660424,134,34,0,101,0xad638b6
1,31,20120002,2024110712413623911,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413623911,0,5915,20,20,0,0,50,36.729964,127.440136,105.660616,135,35,0,101,0xa0345ac5
1,31,20120002,2024110712413628923,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413628923,0,5915,20,20,0,0,50,36.729964,127.440136,105.660456,136,36,0,101,0x34382eab
1,31,20120002,2024110712413633935,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712413633935,0,5915,20,20,0,0,50,36.729964,127.440136,105.660344,137,37,0,101,0x2553c7f6
