eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23120008,2024110712495311507,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495311507,0,5915,20,20,0,0,50,36.729768,127.440160,103.884944,92,92,0,36,0xa17d461b
1,31,23120008,2024110712495316547,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495316547,0,5915,20,20,0,0,50,36.729768,127.440160,103.883800,93,93,0,36,0xa1d273ff
1,31,23120008,2024110712495321558,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495321558,0,5915,20,20,0,0,50,36.729768,127.440160,103.884120,94,94,0,36,0x97802526
1,31,23120008,2024110712495326567,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495326567,0,5915,20,20,0,0,50,36.729768,127.440160,103.883696,95,95,0,36,0xc7943a94
1,31,23120008,2024110712495331576,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495331576,0,5915,20,20,0,0,50,36.729768,127.440160,103.883280,96,96,0,36,0xccb961dd
1,31,23120008,2024110712495336589,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495336589,0,5915,20,20,0,0,50,36.729768,127.440160,103.882992,97,97,0,36,0xa6283b94
1,31,23120008,2024110712495341602,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495341602,0,5915,20,20,0,0,50,36.729768,127.440160,103.881456,98,98,0,36,0x1e7a5240
1,31,23120008,2024110712495346616,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495346616,0,5915,20,20,0,0,50,36.729768,127.440160,103.880472,99,99,0,36,0x2ea119fc
1,31,23120008,2024110712495351624,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495351624,0,5915,20,20,0,0,50,36.729768,127.440160,103.880728,100,100,0,36,0x2cd6da3e
1,31,23120008,2024110712495356635,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495356635,0,5915,20,20,0,0,50,36.729768,127.440160,103.880296,101,1,0,36,0xb3486709
1,31,23120008,2024110712495361647,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495361647,0,5915,20,20,0,0,50,36.729768,127.440160,103.879184,102,2,0,36,0xb66b7e78
1,31,23120008,2024110712495366659,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495366659,0,5915,20,20,0,0,50,36.729768,127.440160,103.877936,103,3,0,36,0x967b0b40
1,31,23120008,2024110712495371671,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495371671,0,5915,20,20,0,0,50,36.729768,127.440160,103.877632,104,4,0,36,0x385a9f18
1,31,23120008,2024110712495376683,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495376683,0,5915,20,20,0,0,50,36.729768,127.440160,103.876896,105,5,0,36,0xf982aac9
1,31,23120008,2024110712495381695,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495381695,0,5915,20,20,0,0,50,36.729768,127.440160,103.876152,106,6,0,36,0x97f0e19f
1,31,23120008,2024110712495386707,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495386707,0,5915,20,20,0,0,50,36.729768,127.440160,103.877360,107,7,0,36,0xb8616ac1
1,31,23120008,2024110712495391718,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495391718,0,5915,20,20,0,0,50,36.729768,127.440160,103.875392,108,8,0,36,0xdea35631
1,31,23120008,2024110712495396730,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495396730,0,5915,20,20,0,0,50,36.729768,127.440160,103.874176,109,9,0,36,0xf128f287
1,31,23120008,2024110712495401740,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495401740,0,5915,20,20,0,0,50,36.729768,127.440160,103.874360,110,10,0,36,0xea631d81
1,31,23120008,2024110712495406750,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495406750,0,5915,20,20,0,0,50,36.729768,127.440160,103.873928,111,11,0,36,0x36d26c4
1,31,23120008,2024110712495411763,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495411763,0,5915,20,20,0,0,50,36.729768,127.440160,103.873272,112,12,0,36,0x79f04f7
1,31,23120008,2024110712495416775,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495416775,0,5915,20,20,0,0,50,36.729768,127.440160,103.872160,113,13,0,36,0x3ba0cdc2
1,31,23120008,2024110712495421788,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495421788,0,5915,20,20,0,0,50,36.729768,127.440160,103.871208,114,14,0,36,0x8e4aaa51
1,31,23120008,2024110712495426800,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495426800,0,5915,20,20,0,0,50,36.729768,127.440160,103.870024,115,15,0,36,0x3ef91521
1,31,23120008,2024110712495431812,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495431812,0,5915,20,20,0,0,50,36.729768,127.440160,103.870328,116,16,0,36,0x13c2c4b2
1,31,23120008,2024110712495436824,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495436824,0,5915,20,20,0,0,50,36.729768,127.440160,103.868032,117,17,0,36,0xbf4d8ffd
1,31,23120008,2024110712495441835,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495441835,0,5915,20,20,0,0,50,36.729768,127.440160,103.866672,118,18,0,36,0xd7aab848
1,31,23120008,2024110712495446846,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495446846,0,5915,20,20,0,0,50,36.729768,127.440160,103.866568,119,19,0,36,0xda591cd6
1,31,23120008,2024110712495451857,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495451857,0,5915,20,20,0,0,50,36.729768,127.440160,103.865872,120,20,0,36,0x5e28926b
1,31,23120008,2024110712495456869,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495456869,0,5915,20,20,0,0,50,36.729768,127.440160,103.865192,121,21,0,36,0xef3a1895
1,31,23120008,2024110712495461882,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495461882,0,5915,20,20,0,0,50,36.729768,127.440160,103.863224,122,22,0,36,0xc2655718
1,31,23120008,2024110712495466894,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495466894,0,5915,20,20,0,0,50,36.729768,127.440160,103.863376,123,23,0,36,0xe8a17701
1,31,23120008,2024110712495471906,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495471906,0,5915,20,20,0,0,50,36.729768,127.440160,103.862424,124,24,0,36,0x503a01cc
1,31,23120008,2024110712495476918,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495476918,0,5915,20,20,0,0,50,36.729768,127.440160,103.861720,125,25,0,36,0x3f6eaf81
1,31,23120008,2024110712495481929,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495481929,0,5915,20,20,0,0,50,36.729768,127.440160,103.862592,126,26,0,36,0xd4d66cab
1,31,23120008,2024110712495486940,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495486940,0,5915,20,20,0,0,50,36.729768,127.440160,103.862736,127,27,0,36,0x193fcdaa
1,31,23120008,2024110712495491952,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495491952,0,5915,20,20,0,0,50,36.729768,127.440160,103.861992,128,28,0,36,0x6c438fbc
1,31,23120008,2024110712495496963,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495496963,0,5915,20,20,0,0,50,36.729768,127.440160,103.861744,129,29,0,36,0xc0dc652a
1,31,23120008,2024110712495501975,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495501975,0,5915,20,20,0,0,50,36.729768,127.440160,103.861176,130,30,0,36,0xb28570dd
1,31,23120008,2024110712495506986,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495506986,0,5915,20,20,0,0,50,36.729768,127.440160,103.860592,131,31,0,36,0x349899c
1,31,23120008,2024110712495511998,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495511998,0,5915,20,20,0,0,50,36.729768,127.440160,103.858952,132,32,0,36,0xc94db7e0
1,31,23120008,2024110712495517010,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495517010,0,5915,20,20,0,0,50,36.729768,127.440160,103.857984,133,33,0,36,0xfdab758f
1,31,23120008,2024110712495522021,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495522021,0,5915,20,20,0,0,50,36.729768,127.440160,103.858016,134,34,0,36,0x9cee0aff
1,31,23120008,2024110712495527032,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495527032,0,5915,20,20,0,0,50,36.729768,127.440160,103.857400,135,35,0,36,0x86b31398
1,31,23120008,2024110712495532044,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495532044,0,5915,20,20,0,0,50,36.729768,127.440160,103.857768,136,36,0,36,0xf5b60fa
1,31,23120008,2024110712495537056,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712495537056,0,5915,20,20,0,0,50,36.729768,127.440160,103.856448,137,37,0,36,0x4823a124
